STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,acs2022_5yr_geoid,acs2022_5yr_name,acs2022_5yr_total 65 and older,acs2022_5yr_geoid_new,acs2022_5yr_65_proportion
"06","001","409800","06001409800",1400000US06001409800,"4098",Census Tract 4098,G5020,S,"1790048","0","+37.7603601","-122.1557634",14000US06001409800,"Census Tract 4098, Alameda, CA","384","06001409800",0.10937054970094
"06","001","440306","06001440306",1400000US06001440306,"4403.06",Census Tract 4403.06,G5020,S,"676512","0","+37.5849957","-122.0683439",14000US06001440306,"Census Tract 4403.06, Alameda, CA","607","06001440306",0.16028518616319
"06","001","450601","06001450601",1400000US06001450601,"4506.01",Census Tract 4506.01,G5020,S,"50094583","0","+37.6532670","-121.9307573",14000US06001450601,"Census Tract 4506.01, Alameda, CA","816","06001450601",0.222585924713584
"06","001","435700","06001435700",1400000US06001435700,"4357",Census Tract 4357,G5020,S,"1330957","0","+37.6786744","-122.1161142",14000US06001435700,"Census Tract 4357, Alameda, CA","958","06001435700",0.198796430794771
"06","001","400600","06001400600",1400000US06001400600,"4006",Census Tract 4006,G5020,S,"297856","0","+37.8419909","-122.2648882",14000US06001400600,"Census Tract 4006, Alameda, CA","160","06001400600",0.0777453838678328
"06","001","442000","06001442000",1400000US06001442000,"4420",Census Tract 4420,G5020,S,"7960069","0","+37.5590456","-121.9353151",14000US06001442000,"Census Tract 4420, Alameda, CA","592","06001442000",0.198724404162471
"06","001","426100","06001426100",1400000US06001426100,"4261",Census Tract 4261,G5020,S,"3047861","0","+37.8216083","-122.2252725",14000US06001426100,"Census Tract 4261, Alameda, CA","1591","06001426100",0.252539682539683
"06","001","400100","06001400100",1400000US06001400100,"4001",Census Tract 4001,G5020,S,"6945856","0","+37.8676563","-122.2318813",14000US06001400100,"Census Tract 4001, Alameda, CA","884","06001400100",0.27041908840624
"06","001","404502","06001404502",1400000US06001404502,"4045.02",Census Tract 4045.02,G5020,S,"3079867","0","+37.8346277","-122.2024752",14000US06001404502,"Census Tract 4045.02, Alameda, CA","1359","06001404502",0.222422258592471
"06","001","437500","06001437500",1400000US06001437500,"4375",Census Tract 4375,G5020,S,"633556","0","+37.6440336","-122.0793901",14000US06001437500,"Census Tract 4375, Alameda, CA","411","06001437500",0.0985139022051774
"06","001","441100","06001441100",1400000US06001441100,"4411",Census Tract 4411,G5020,S,"15528473","0","+37.5856169","-121.9620462",14000US06001441100,"Census Tract 4411, Alameda, CA","1109","06001441100",0.239421416234888
"06","001","451503","06001451503",1400000US06001451503,"4515.03",Census Tract 4515.03,G5020,S,"2674109","0","+37.6849518","-121.7489971",14000US06001451503,"Census Tract 4515.03, Alameda, CA","993","06001451503",0.162680209698558
"06","001","408100","06001408100",1400000US06001408100,"4081",Census Tract 4081,G5020,S,"8937288","0","+37.7854008","-122.1572103",14000US06001408100,"Census Tract 4081, Alameda, CA","1354","06001408100",0.185149733351566
"06","001","450742","06001450742",1400000US06001450742,"4507.42",Census Tract 4507.42,G5020,S,"7245749","849637","+37.6677204","-121.8281073",14000US06001450742,"Census Tract 4507.42, Alameda, CA","1067","06001450742",0.19417652411283
"06","001","440301","06001440301",1400000US06001440301,"4403.01",Census Tract 4403.01,G5020,S,"4329373","0","+37.6012643","-122.0427413",14000US06001440301,"Census Tract 4403.01, Alameda, CA","910","06001440301",0.128640090472152
"06","001","406800","06001406800",1400000US06001406800,"4068",Census Tract 4068,G5020,S,"912527","0","+37.7978944","-122.1949575",14000US06001406800,"Census Tract 4068, Alameda, CA","728","06001406800",0.183329136237723
"06","001","430500","06001430500",1400000US06001430500,"4305",Census Tract 4305,G5020,S,"2607359","0","+37.7049262","-122.1091621",14000US06001430500,"Census Tract 4305, Alameda, CA","863","06001430500",0.13808
"06","001","422000","06001422000",1400000US06001422000,"4220",Census Tract 4220,G5020,S,"4504647","5864364","+37.8592091","-122.3016412",14000US06001422000,"Census Tract 4220, Alameda, CA","409","06001422000",0.166734610680799
"06","001","442200","06001442200",1400000US06001442200,"4422",Census Tract 4422,G5020,S,"4191206","0","+37.5345806","-121.9421080",14000US06001442200,"Census Tract 4422, Alameda, CA","709","06001442200",0.0972165089812149
"06","001","436402","06001436402",1400000US06001436402,"4364.02",Census Tract 4364.02,G5020,S,"4269293","0","+37.6668235","-122.0404127",14000US06001436402,"Census Tract 4364.02, Alameda, CA","608","06001436402",0.226190476190476
"06","001","450741","06001450741",1400000US06001450741,"4507.41",Census Tract 4507.41,G5020,S,"2182370","0","+37.6602378","-121.8650769",14000US06001450741,"Census Tract 4507.41, Alameda, CA","1155","06001450741",0.201149425287356
"06","001","421600","06001421600",1400000US06001421600,"4216",Census Tract 4216,G5020,S,"1324489","0","+37.8839086","-122.2560313",14000US06001421600,"Census Tract 4216, Alameda, CA","981","06001421600",0.254540736896731
"06","001","431100","06001431100",1400000US06001431100,"4311",Census Tract 4311,G5020,S,"984303","0","+37.6881137","-122.0672905",14000US06001431100,"Census Tract 4311, Alameda, CA","338","06001431100",0.103712795335993
"06","001","421200","06001421200",1400000US06001421200,"4212",Census Tract 4212,G5020,S,"1314935","2266","+37.8963668","-122.2746996",14000US06001421200,"Census Tract 4212, Alameda, CA","1268","06001421200",0.356480179926905
"06","001","422800","06001422800",1400000US06001422800,"4228",Census Tract 4228,G5020,S,"408571","0","+37.8667875","-122.2599790",14000US06001422800,"Census Tract 4228, Alameda, CA","85","06001422800",0.00946547884187082
"06","001","405000","06001405000",1400000US06001405000,"4050",Census Tract 4050,G5020,S,"800678","0","+37.8120851","-122.2190899",14000US06001405000,"Census Tract 4050, Alameda, CA","657","06001405000",0.179263301500682
"06","001","400900","06001400900",1400000US06001400900,"4009",Census Tract 4009,G5020,S,"408342","0","+37.8394130","-122.2802550",14000US06001400900,"Census Tract 4009, Alameda, CA","136","06001400900",0.0478199718706048
"06","001","400700","06001400700",1400000US06001400700,"4007",Census Tract 4007,G5020,S,"865141","0","+37.8417014","-122.2722628",14000US06001400700,"Census Tract 4007, Alameda, CA","475","06001400700",0.0998318621269441
"06","001","400800","06001400800",1400000US06001400800,"4008",Census Tract 4008,G5020,S,"725817","0","+37.8454176","-122.2832338",14000US06001400800,"Census Tract 4008, Alameda, CA","555","06001400800",0.1280276816609
"06","001","451602","06001451602",1400000US06001451602,"4516.02",Census Tract 4516.02,G5020,S,"3013437","0","+37.6712489","-121.7756214",14000US06001451602,"Census Tract 4516.02, Alameda, CA","1510","06001451602",0.218555507309307
"06","001","400200","06001400200",1400000US06001400200,"4002",Census Tract 4002,G5020,S,"586560","0","+37.8481378","-122.2495916",14000US06001400200,"Census Tract 4002, Alameda, CA","553","06001400200",0.257568700512343
"06","001","435200","06001435200",1400000US06001435200,"4352",Census Tract 4352,G5020,S,"2256370","61592","+37.6880455","-122.0490826",14000US06001435200,"Census Tract 4352, Alameda, CA","1127","06001435200",0.242522057241231
"06","001","410300","06001410300",1400000US06001410300,"4103",Census Tract 4103,G5020,S,"578329","0","+37.7466798","-122.1661407",14000US06001410300,"Census Tract 4103, Alameda, CA","162","06001410300",0.0416131518109427
"06","001","409900","06001409900",1400000US06001409900,"4099",Census Tract 4099,G5020,S,"4315219","0","+37.7620318","-122.1358942",14000US06001409900,"Census Tract 4099, Alameda, CA","933","06001409900",0.234245543560131
"06","001","421300","06001421300",1400000US06001421300,"4213",Census Tract 4213,G5020,S,"1084032","0","+37.8910377","-122.2812606",14000US06001421300,"Census Tract 4213, Alameda, CA","1202","06001421300",0.299675891298928
"06","001","423200","06001423200",1400000US06001423200,"4232",Census Tract 4232,G5020,S,"456778","0","+37.8645164","-122.2936857",14000US06001423200,"Census Tract 4232, Alameda, CA","293","06001423200",0.0975690975690976
"06","001","406000","06001406000",1400000US06001406000,"4060",Census Tract 4060,G5020,S,"2113649","525188","+37.7923700","-122.2603108",14000US06001406000,"Census Tract 4060, Alameda, CA","764","06001406000",0.161351636747624
"06","001","423902","06001423902",1400000US06001423902,"4239.02",Census Tract 4239.02,G5020,S,"294981","0","+37.8548712","-122.2576020",14000US06001423902,"Census Tract 4239.02, Alameda, CA","284","06001423902",0.187830687830688
"06","001","443200","06001443200",1400000US06001443200,"4432",Census Tract 4432,G5020,S,"14504924","0","+37.4877231","-121.8955045",14000US06001443200,"Census Tract 4432, Alameda, CA","720","06001443200",0.19939075048463
"06","001","404200","06001404200",1400000US06001404200,"4042",Census Tract 4042,G5020,S,"2728225","0","+37.8361052","-122.2344831",14000US06001404200,"Census Tract 4042, Alameda, CA","782","06001404200",0.200821777092964
"06","001","400300","06001400300",1400000US06001400300,"4003",Census Tract 4003,G5020,S,"1110840","0","+37.8405841","-122.2544782",14000US06001400300,"Census Tract 4003, Alameda, CA","916","06001400300",0.163018330663819
"06","001","427900","06001427900",1400000US06001427900,"4279",Census Tract 4279,G5020,S,"825214","0","+37.7698045","-122.2582454",14000US06001427900,"Census Tract 4279, Alameda, CA","736","06001427900",0.157063593683312
"06","001","421500","06001421500",1400000US06001421500,"4215",Census Tract 4215,G5020,S,"1580941","0","+37.8917124","-122.2594986",14000US06001421500,"Census Tract 4215, Alameda, CA","1082","06001421500",0.266240157480315
"06","001","407500","06001407500",1400000US06001407500,"4075",Census Tract 4075,G5020,S,"494502","0","+37.7695150","-122.1976093",14000US06001407500,"Census Tract 4075, Alameda, CA","372","06001407500",0.0932798395185557
"06","001","451401","06001451401",1400000US06001451401,"4514.01",Census Tract 4514.01,G5020,S,"4633031","0","+37.6959835","-121.7629309",14000US06001451401,"Census Tract 4514.01, Alameda, CA","1027","06001451401",0.166558546869932
"06","001","443103","06001443103",1400000US06001443103,"4431.03",Census Tract 4431.03,G5020,S,"16687127","0","+37.5270917","-121.9015820",14000US06001443103,"Census Tract 4431.03, Alameda, CA","880","06001443103",0.213333333333333
"06","001","430600","06001430600",1400000US06001430600,"4306",Census Tract 4306,G5020,S,"2261413","0","+37.7041757","-122.0969638",14000US06001430600,"Census Tract 4306, Alameda, CA","1287","06001430600",0.206117873158232
"06","001","451300","06001451300",1400000US06001451300,"4513",Census Tract 4513,G5020,S,"11926523","744296","+37.6930926","-121.8176792",14000US06001451300,"Census Tract 4513, Alameda, CA","1004","06001451300",0.157046769904583
"06","001","408300","06001408300",1400000US06001408300,"4083",Census Tract 4083,G5020,S,"1538489","0","+37.7711951","-122.1646018",14000US06001408300,"Census Tract 4083, Alameda, CA","627","06001408300",0.130870381966187
"06","001","450607","06001450607",1400000US06001450607,"4506.07",Census Tract 4506.07,G5020,S,"4742197","0","+37.6571981","-121.8877285",14000US06001450607,"Census Tract 4506.07, Alameda, CA","776","06001450607",0.149749131609417
"06","001","401800","06001401800",1400000US06001401800,"4018",Census Tract 4018,G5020,S,"301016","0","+37.8095098","-122.2982554",14000US06001401800,"Census Tract 4018, Alameda, CA","127","06001401800",0.0743124634289058
"06","001","400400","06001400400",1400000US06001400400,"4004",Census Tract 4004,G5020,S,"716138","0","+37.8482840","-122.2574447",14000US06001400400,"Census Tract 4004, Alameda, CA","550","06001400400",0.128564749883123
"06","001","401000","06001401000",1400000US06001401000,"4010",Census Tract 4010,G5020,S,"1149000","0","+37.8312043","-122.2718866",14000US06001401000,"Census Tract 4010, Alameda, CA","436","06001401000",0.0694599330890553
"06","001","406700","06001406700",1400000US06001406700,"4067",Census Tract 4067,G5020,S,"1683727","0","+37.8033164","-122.2022249",14000US06001406700,"Census Tract 4067, Alameda, CA","945","06001406700",0.175650557620818
"06","001","423601","06001423601",1400000US06001423601,"4236.01",Census Tract 4236.01,G5020,S,"523435","0","+37.8588898","-122.2587190",14000US06001423601,"Census Tract 4236.01, Alameda, CA","687","06001423601",0.2509130752374
"06","001","435102","06001435102",1400000US06001435102,"4351.02",Census Tract 4351.02,G5020,S,"4174115","0","+37.6551310","-122.0456272",14000US06001435102,"Census Tract 4351.02, Alameda, CA","813","06001435102",0.13247515072511
"06","001","431200","06001431200",1400000US06001431200,"4312",Census Tract 4312,G5020,S,"2025757","26007","+37.6871184","-122.0834504",14000US06001431200,"Census Tract 4312, Alameda, CA","1209","06001431200",0.20613810741688
"06","001","440332","06001440332",1400000US06001440332,"4403.32",Census Tract 4403.32,G5020,S,"2297853","0","+37.5828284","-122.0858891",14000US06001440332,"Census Tract 4403.32, Alameda, CA","410","06001440332",0.12800499531689
"06","001","404400","06001404400",1400000US06001404400,"4044",Census Tract 4044,G5020,S,"4152683","0","+37.8462275","-122.2149841",14000US06001404400,"Census Tract 4044, Alameda, CA","1137","06001404400",0.195260175167439
"06","001","404600","06001404600",1400000US06001404600,"4046",Census Tract 4046,G5020,S,"4877912","0","+37.8199301","-122.1912387",14000US06001404600,"Census Tract 4046, Alameda, CA","1186","06001404600",0.24037292257803
"06","001","436500","06001436500",1400000US06001436500,"4365",Census Tract 4365,G5020,S,"1969166","0","+37.6586484","-122.0688949",14000US06001436500,"Census Tract 4365, Alameda, CA","431","06001436500",0.0814898846662885
"06","001","430800","06001430800",1400000US06001430800,"4308",Census Tract 4308,G5020,S,"1801249","0","+37.6992109","-122.0650346",14000US06001430800,"Census Tract 4308, Alameda, CA","1036","06001430800",0.178190574475404
"06","001","401100","06001401100",1400000US06001401100,"4011",Census Tract 4011,G5020,S,"873332","0","+37.8304839","-122.2638399",14000US06001401100,"Census Tract 4011, Alameda, CA","421","06001401100",0.0760339534043706
"06","001","401200","06001401200",1400000US06001401200,"4012",Census Tract 4012,G5020,S,"663620","0","+37.8306009","-122.2579159",14000US06001401200,"Census Tract 4012, Alameda, CA","328","06001401200",0.109552438209753
"06","001","401300","06001401300",1400000US06001401300,"4013",Census Tract 4013,G5020,S,"861889","0","+37.8181386","-122.2667055",14000US06001401300,"Census Tract 4013, Alameda, CA","522","06001401300",0.11328125
"06","001","402900","06001402900",1400000US06001402900,"4029",Census Tract 4029,G5020,S,"407131","0","+37.8071852","-122.2667035",14000US06001402900,"Census Tract 4029, Alameda, CA","608","06001402900",0.332603938730853
"06","001","441924","06001441924",1400000US06001441924,"4419.24",Census Tract 4419.24,G5020,S,"2184643","0","+37.5647659","-121.9732496",14000US06001441924,"Census Tract 4419.24, Alameda, CA","641","06001441924",0.089040144464509
"06","001","440100","06001440100",1400000US06001440100,"4401",Census Tract 4401,G5020,S,"27383597","0","+37.6164242","-121.9814908",14000US06001440100,"Census Tract 4401, Alameda, CA","751","06001440100",0.282224727546035
"06","001","451601","06001451601",1400000US06001451601,"4516.01",Census Tract 4516.01,G5020,S,"3936359","0","+37.6683795","-121.7607445",14000US06001451601,"Census Tract 4516.01, Alameda, CA","836","06001451601",0.155766722563816
"06","001","401700","06001401700",1400000US06001401700,"4017",Census Tract 4017,G5020,S,"5751456","5771096","+37.8211635","-122.3187951",14000US06001401700,"Census Tract 4017, Alameda, CA","132","06001401700",0.0402930402930403
"06","001","433600","06001433600",1400000US06001433600,"4336",Census Tract 4336,G5020,S,"1581524","0","+37.6860856","-122.1437723",14000US06001433600,"Census Tract 4336, Alameda, CA","1308","06001433600",0.223819301848049
"06","001","438204","06001438204",1400000US06001438204,"4382.04",Census Tract 4382.04,G5020,S,"1489858","0","+37.6270595","-122.0596257",14000US06001438204,"Census Tract 4382.04, Alameda, CA","1462","06001438204",0.229477319102182
"06","001","440336","06001440336",1400000US06001440336,"4403.36",Census Tract 4403.36,G5020,S,"1194635","0","+37.5810200","-122.0173599",14000US06001440336,"Census Tract 4403.36, Alameda, CA","682","06001440336",0.160546139359699
"06","001","441926","06001441926",1400000US06001441926,"4419.26",Census Tract 4419.26,G5020,S,"410207","0","+37.5408120","-121.9787200",14000US06001441926,"Census Tract 4419.26, Alameda, CA","308","06001441926",0.0731591448931116
"06","001","442301","06001442301",1400000US06001442301,"4423.01",Census Tract 4423.01,G5020,S,"1412758","0","+37.5277810","-121.9613408",14000US06001442301,"Census Tract 4423.01, Alameda, CA","470","06001442301",0.0870854178247174
"06","001","442601","06001442601",1400000US06001442601,"4426.01",Census Tract 4426.01,G5020,S,"1181582","0","+37.5443060","-121.9976615",14000US06001442601,"Census Tract 4426.01, Alameda, CA","527","06001442601",0.134301732925586
"06","001","443104","06001443104",1400000US06001443104,"4431.04",Census Tract 4431.04,G5020,S,"1847039","0","+37.5313774","-121.9266867",14000US06001443104,"Census Tract 4431.04, Alameda, CA","708","06001443104",0.127178013292617
"06","001","444601","06001444601",1400000US06001444601,"4446.01",Census Tract 4446.01,G5020,S,"3055836","0","+37.5270567","-122.0162477",14000US06001444601,"Census Tract 4446.01, Alameda, CA","755","06001444601",0.124157210985035
"06","001","450746","06001450746",1400000US06001450746,"4507.46",Census Tract 4507.46,G5020,S,"1733950","0","+37.6736928","-121.8685808",14000US06001450746,"Census Tract 4507.46, Alameda, CA","564","06001450746",0.174667079591205
"06","001","451505","06001451505",1400000US06001451505,"4515.05",Census Tract 4515.05,G5020,S,"1373458","0","+37.6894445","-121.7246715",14000US06001451505,"Census Tract 4515.05, Alameda, CA","522","06001451505",0.165242165242165
"06","001","983200","06001983200",1400000US06001983200,"9832",Census Tract 9832,G5020,S,"494542","154630","+37.7959455","-122.2772680",14000US06001983200,"Census Tract 9832, Alameda, CA","88","06001983200",0.0982142857142857
"06","001","451506","06001451506",1400000US06001451506,"4515.06",Census Tract 4515.06,G5020,S,"851134","0","+37.6833516","-121.7291862",14000US06001451506,"Census Tract 4515.06, Alameda, CA","353","06001451506",0.0994926719278467
"06","001","451704","06001451704",1400000US06001451704,"4517.04",Census Tract 4517.04,G5020,S,"2005363","0","+37.6621234","-121.7900629",14000US06001451704,"Census Tract 4517.04, Alameda, CA","828","06001451704",0.191666666666667
"06","001","405902","06001405902",1400000US06001405902,"4059.02",Census Tract 4059.02,G5020,S,"487280","0","+37.7909447","-122.2409530",14000US06001405902,"Census Tract 4059.02, Alameda, CA","305","06001405902",0.097195666029318
"06","001","410500","06001410500",1400000US06001410500,"4105",Census Tract 4105,G5020,S,"716693","0","+37.8100772","-122.2889321",14000US06001410500,"Census Tract 4105, Alameda, CA","317","06001410500",0.102888672508926
"06","001","425104","06001425104",1400000US06001425104,"4251.04",Census Tract 4251.04,G5020,S,"1087240","0","+37.8326584","-122.2833245",14000US06001425104,"Census Tract 4251.04, Alameda, CA","618","06001425104",0.153961136023916
"06","001","433104","06001433104",1400000US06001433104,"4331.04",Census Tract 4331.04,G5020,S,"1053445","0","+37.7142641","-122.1469937",14000US06001433104,"Census Tract 4331.04, Alameda, CA","814","06001433104",0.185084129149613
"06","001","440333","06001440333",1400000US06001440333,"4403.33",Census Tract 4403.33,G5020,S,"2505503","0","+37.6053298","-122.0738277",14000US06001440333,"Census Tract 4403.33, Alameda, CA","687","06001440333",0.251464128843338
"06","001","441524","06001441524",1400000US06001441524,"4415.24",Census Tract 4415.24,G5020,S,"1680738","0","+37.5594780","-122.0506929",14000US06001441524,"Census Tract 4415.24, Alameda, CA","237","06001441524",0.0576502067623449
"06","001","442602","06001442602",1400000US06001442602,"4426.02",Census Tract 4426.02,G5020,S,"1321053","0","+37.5481936","-122.0049837",14000US06001442602,"Census Tract 4426.02, Alameda, CA","794","06001442602",0.170276645936093
"06","001","443322","06001443322",1400000US06001443322,"4433.22",Census Tract 4433.22,G5020,S,"1148269","0","+37.4829831","-121.9198352",14000US06001443322,"Census Tract 4433.22, Alameda, CA","421","06001443322",0.127151917849592
"06","001","450745","06001450745",1400000US06001450745,"4507.45",Census Tract 4507.45,G5020,S,"5341893","1969293","+37.6803328","-121.8519308",14000US06001450745,"Census Tract 4507.45, Alameda, CA","701","06001450745",0.111358220810167
"06","001","981900","06001981900",1400000US06001981900,"9819",Census Tract 9819,G5020,S,"3824795","1387910","+37.7998452","-122.3173831",14000US06001981900,"Census Tract 9819, Alameda, CA","0","06001981900",0
"06","001","428700","06001428700",1400000US06001428700,"4287",Census Tract 4287,G5020,S,"7640768","4458410","+37.7817406","-122.3026484",14000US06001428700,"Census Tract 4287, Alameda, CA","652","06001428700",0.128397006695549
"06","001","403701","06001403701",1400000US06001403701,"4037.01",Census Tract 4037.01,G5020,S,"173946","0","+37.8112134","-122.2586656",14000US06001403701,"Census Tract 4037.01, Alameda, CA","652","06001403701",0.224132004125129
"06","001","404102","06001404102",1400000US06001404102,"4041.02",Census Tract 4041.02,G5020,S,"230172","0","+37.8260219","-122.2510667",14000US06001404102,"Census Tract 4041.02, Alameda, CA","826","06001404102",0.305812661977046
"06","001","425102","06001425102",1400000US06001425102,"4251.02",Census Tract 4251.02,G5020,S,"735810","0","+37.8398785","-122.2946351",14000US06001425102,"Census Tract 4251.02, Alameda, CA","290","06001425102",0.073066263542454
"06","001","425103","06001425103",1400000US06001425103,"4251.03",Census Tract 4251.03,G5020,S,"876085","0","+37.8425607","-122.2898163",14000US06001425103,"Census Tract 4251.03, Alameda, CA","172","06001425103",0.0554302288108282
"06","001","435103","06001435103",1400000US06001435103,"4351.03",Census Tract 4351.03,G5020,S,"51789791","0","+37.6516747","-121.9827815",14000US06001435103,"Census Tract 4351.03, Alameda, CA","1313","06001435103",0.168896321070234
"06","001","437702","06001437702",1400000US06001437702,"4377.02",Census Tract 4377.02,G5020,S,"371488","0","+37.6384440","-122.0734492",14000US06001437702,"Census Tract 4377.02, Alameda, CA","153","06001437702",0.0394329896907216
"06","001","440334","06001440334",1400000US06001440334,"4403.34",Census Tract 4403.34,G5020,S,"1015383","0","+37.5938189","-122.0649125",14000US06001440334,"Census Tract 4403.34, Alameda, CA","815","06001440334",0.20168275179411
"06","001","441523","06001441523",1400000US06001441523,"4415.23",Census Tract 4415.23,G5020,S,"467064","0","+37.5647764","-122.0464882",14000US06001441523,"Census Tract 4415.23, Alameda, CA","194","06001441523",0.0454971857410882
"06","001","422400","06001422400",1400000US06001422400,"4224",Census Tract 4224,G5020,S,"475566","0","+37.8752396","-122.2695878",14000US06001422400,"Census Tract 4224, Alameda, CA","482","06001422400",0.115118223071412
"06","001","406900","06001406900",1400000US06001406900,"4069",Census Tract 4069,G5020,S,"873127","0","+37.7932754","-122.1903789",14000US06001406900,"Census Tract 4069, Alameda, CA","693","06001406900",0.179301423027167
"06","001","422100","06001422100",1400000US06001422100,"4221",Census Tract 4221,G5020,S,"551942","0","+37.8733067","-122.2965336",14000US06001422100,"Census Tract 4221, Alameda, CA","587","06001422100",0.1834375
"06","001","422200","06001422200",1400000US06001422200,"4222",Census Tract 4222,G5020,S,"675011","0","+37.8728828","-122.2878171",14000US06001422200,"Census Tract 4222, Alameda, CA","404","06001422200",0.123170731707317
"06","001","422300","06001422300",1400000US06001422300,"4223",Census Tract 4223,G5020,S,"560048","0","+37.8740722","-122.2779151",14000US06001422300,"Census Tract 4223, Alameda, CA","696","06001422300",0.195121951219512
"06","001","406601","06001406601",1400000US06001406601,"4066.01",Census Tract 4066.01,G5020,S,"747403","0","+37.7936093","-122.2079606",14000US06001406601,"Census Tract 4066.01, Alameda, CA","729","06001406601",0.160891635400574
"06","001","405402","06001405402",1400000US06001405402,"4054.02",Census Tract 4054.02,G5020,S,"285369","0","+37.7933319","-122.2461006",14000US06001405402,"Census Tract 4054.02, Alameda, CA","513","06001405402",0.139667846447046
"06","001","437102","06001437102",1400000US06001437102,"4371.02",Census Tract 4371.02,G5020,S,"870005","0","+37.6298655","-122.1002746",14000US06001437102,"Census Tract 4371.02, Alameda, CA","845","06001437102",0.189589409916985
"06","001","435601","06001435601",1400000US06001435601,"4356.01",Census Tract 4356.01,G5020,S,"946094","0","+37.6746707","-122.1022676",14000US06001435601,"Census Tract 4356.01, Alameda, CA","534","06001435601",0.0979996329601762
"06","001","437701","06001437701",1400000US06001437701,"4377.01",Census Tract 4377.01,G5020,S,"484105","0","+37.6348665","-122.0697491",14000US06001437701,"Census Tract 4377.01, Alameda, CA","179","06001437701",0.0497636919655268
"06","001","451404","06001451404",1400000US06001451404,"4514.04",Census Tract 4514.04,G5020,S,"1675247","0","+37.6852758","-121.7803514",14000US06001451404,"Census Tract 4514.04, Alameda, CA","521","06001451404",0.0785703513798824
"06","001","450743","06001450743",1400000US06001450743,"4507.43",Census Tract 4507.43,G5020,S,"4278807","0","+37.6930411","-121.8924273",14000US06001450743,"Census Tract 4507.43, Alameda, CA","351","06001450743",0.0472091459314055
"06","001","403501","06001403501",1400000US06001403501,"4035.01",Census Tract 4035.01,G5020,S,"669873","0","+37.8177398","-122.2600504",14000US06001403501,"Census Tract 4035.01, Alameda, CA","936","06001403501",0.190864600326264
"06","001","406500","06001406500",1400000US06001406500,"4065",Census Tract 4065,G5020,S,"745016","0","+37.7880811","-122.2169865",14000US06001406500,"Census Tract 4065, Alameda, CA","940","06001406500",0.14474899907607
"06","001","450744","06001450744",1400000US06001450744,"4507.44",Census Tract 4507.44,G5020,S,"2626683","0","+37.6969031","-121.8651217",14000US06001450744,"Census Tract 4507.44, Alameda, CA","1378","06001450744",0.236851151598487
"06","001","405901","06001405901",1400000US06001405901,"4059.01",Census Tract 4059.01,G5020,S,"452598","0","+37.7877859","-122.2357701",14000US06001405901,"Census Tract 4059.01, Alameda, CA","354","06001405901",0.0942241149853607
"06","001","450101","06001450101",1400000US06001450101,"4501.01",Census Tract 4501.01,G5020,S,"1811639","0","+37.7050855","-121.8851378",14000US06001450101,"Census Tract 4501.01, Alameda, CA","262","06001450101",0.0380647973267471
